Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2015,7,CHIAPAS,1,ACACOYAGUA,PRD,57,7786,4,196,7986,11270,57,No
2015,7,CHIAPAS,1,ACACOYAGUA,PT,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,PVEM,1213,7786,4,196,7986,11270,1213,No
2015,7,CHIAPAS,1,ACACOYAGUA,MC,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,NUAL,36,7786,4,196,7986,11270,36,No
2015,7,CHIAPAS,1,ACACOYAGUA,PCU,1075,7786,4,196,7986,11270,1075,No
2015,7,CHIAPAS,1,ACACOYAGUA,MORENA,419,7786,4,196,7986,11270,419,No
2015,7,CHIAPAS,1,ACACOYAGUA,PH,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,ES,11,7786,4,196,7986,11270,11,No
2015,7,CHIAPAS,1,ACACOYAGUA,MVC,1967,7786,4,196,7986,11270,1967,No
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_PVEM_NUAL_PCU,0,7786,4,196,7986,11270,3536,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_PVEM_NUAL,0,7786,4,196,7986,11270,2461,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_PVEM_PCU,0,7786,4,196,7986,11270,3500,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_NUAL_PCU,0,7786,4,196,7986,11270,2323,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PVEM_NUAL_PCU,0,7786,4,196,7986,11270,2324,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_PVEM,0,7786,4,196,7986,11270,2425,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_NUAL,0,7786,4,196,7986,11270,1248,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PRI_PCU,0,7786,4,196,7986,11270,2287,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PVEM_NUAL,7,7786,4,196,7986,11270,1256,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PVEM_PCU,0,7786,4,196,7986,11270,2288,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,NUAL_PCU,0,7786,4,196,7986,11270,1111,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,PT_MC,0,7786,4,196,7986,11270,0,Sí
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,1,ACACOYAGUA,Candidatura Independiente,0,7786,4,196,7986,11270,0,No
2015,7,CHIAPAS,2,ACALA,PAN,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,PRI,77,10009,2,200,10211,13940,77,No
2015,7,CHIAPAS,2,ACALA,PRD,36,10009,2,200,10211,13940,36,No
2015,7,CHIAPAS,2,ACALA,PT,32,10009,2,200,10211,13940,32,No
2015,7,CHIAPAS,2,ACALA,PVEM,2532,10009,2,200,10211,13940,2532,No
2015,7,CHIAPAS,2,ACALA,MC,606,10009,2,200,10211,13940,606,No
2015,7,CHIAPAS,2,ACALA,NUAL,339,10009,2,200,10211,13940,339,No
2015,7,CHIAPAS,2,ACALA,PCU,2888,10009,2,200,10211,13940,2888,No
2015,7,CHIAPAS,2,ACALA,MORENA,66,10009,2,200,10211,13940,66,No
2015,7,CHIAPAS,2,ACALA,PH,23,10009,2,200,10211,13940,23,No
2015,7,CHIAPAS,2,ACALA,ES,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,MVC,3410,10009,2,200,10211,13940,3410,No
2015,7,CHIAPAS,2,ACALA,PRI_PVEM_NUAL_PCU,0,10009,2,200,10211,13940,5836,Sí
2015,7,CHIAPAS,2,ACALA,PRI_PVEM_NUAL,0,10009,2,200,10211,13940,2948,Sí
2015,7,CHIAPAS,2,ACALA,PRI_PVEM_PCU,0,10009,2,200,10211,13940,5497,Sí
2015,7,CHIAPAS,2,ACALA,PRI_NUAL_PCU,0,10009,2,200,10211,13940,3304,Sí
2015,7,CHIAPAS,2,ACALA,PVEM_NUAL_PCU,0,10009,2,200,10211,13940,5759,Sí
2015,7,CHIAPAS,2,ACALA,PRI_PVEM,0,10009,2,200,10211,13940,2609,Sí
2015,7,CHIAPAS,2,ACALA,PRI_NUAL,0,10009,2,200,10211,13940,416,Sí
2015,7,CHIAPAS,2,ACALA,PRI_PCU,0,10009,2,200,10211,13940,2965,Sí
2015,7,CHIAPAS,2,ACALA,PVEM_NUAL,0,10009,2,200,10211,13940,2871,Sí
2015,7,CHIAPAS,2,ACALA,PVEM_PCU,0,10009,2,200,10211,13940,5420,Sí
2015,7,CHIAPAS,2,ACALA,NUAL_PCU,0,10009,2,200,10211,13940,3227,Sí
2015,7,CHIAPAS,2,ACALA,PT_MC,0,10009,2,200,10211,13940,638,Sí
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,2,ACALA,Candidatura Independiente,0,10009,2,200,10211,13940,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,PAN,972,13255,0,323,13578,19466,972,No
2015,7,CHIAPAS,3,ACAPETAHUA,PRI,805,13255,0,323,13578,19466,805,No
2015,7,CHIAPAS,3,ACAPETAHUA,PRD,48,13255,0,323,13578,19466,48,No
2015,7,CHIAPAS,3,ACAPETAHUA,PT,439,13255,0,323,13578,19466,439,No
2015,7,CHIAPAS,3,ACAPETAHUA,PVEM,4472,13255,0,323,13578,19466,4472,No
2015,7,CHIAPAS,3,ACAPETAHUA,MC,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,NUAL,246,13255,0,323,13578,19466,246,No
2015,7,CHIAPAS,3,ACAPETAHUA,PCU,5962,13255,0,323,13578,19466,5962,No
2015,7,CHIAPAS,3,ACAPETAHUA,MORENA,144,13255,0,323,13578,19466,144,No
2015,7,CHIAPAS,3,ACAPETAHUA,PH,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,ES,6,13255,0,323,13578,19466,6,No
2015,7,CHIAPAS,3,ACAPETAHUA,MVC,161,13255,0,323,13578,19466,161,No
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_PVEM_NUAL_PCU,0,13255,0,323,13578,19466,11485,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_PVEM_NUAL,0,13255,0,323,13578,19466,5523,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_PVEM_PCU,0,13255,0,323,13578,19466,11239,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_NUAL_PCU,0,13255,0,323,13578,19466,7013,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PVEM_NUAL_PCU,0,13255,0,323,13578,19466,10680,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_PVEM,0,13255,0,323,13578,19466,5277,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_NUAL,0,13255,0,323,13578,19466,1051,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PRI_PCU,0,13255,0,323,13578,19466,6767,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PVEM_NUAL,0,13255,0,323,13578,19466,4718,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PVEM_PCU,0,13255,0,323,13578,19466,10434,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,NUAL_PCU,0,13255,0,323,13578,19466,6208,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,PT_MC,0,13255,0,323,13578,19466,439,Sí
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,3,ACAPETAHUA,Candidatura Independiente,0,13255,0,323,13578,19466,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,PAN,93,14547,0,413,14960,18198,93,No
2015,7,CHIAPAS,4,ALTAMIRANO,PRI,6156,14547,0,413,14960,18198,6156,No
2015,7,CHIAPAS,4,ALTAMIRANO,PRD,259,14547,0,413,14960,18198,259,No
2015,7,CHIAPAS,4,ALTAMIRANO,PT,86,14547,0,413,14960,18198,86,No
2015,7,CHIAPAS,4,ALTAMIRANO,PVEM,6345,14547,0,413,14960,18198,6345,No
2015,7,CHIAPAS,4,ALTAMIRANO,MC,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,NUAL,52,14547,0,413,14960,18198,52,No
2015,7,CHIAPAS,4,ALTAMIRANO,PCU,823,14547,0,413,14960,18198,823,No
2015,7,CHIAPAS,4,ALTAMIRANO,MORENA,27,14547,0,413,14960,18198,27,No
2015,7,CHIAPAS,4,ALTAMIRANO,PH,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,ES,8,14547,0,413,14960,18198,8,No
2015,7,CHIAPAS,4,ALTAMIRANO,MVC,698,14547,0,413,14960,18198,698,No
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_PVEM_NUAL_PCU,0,14547,0,413,14960,18198,13376,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_PVEM_NUAL,0,14547,0,413,14960,18198,12553,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_PVEM_PCU,0,14547,0,413,14960,18198,13324,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_NUAL_PCU,0,14547,0,413,14960,18198,7031,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PVEM_NUAL_PCU,0,14547,0,413,14960,18198,7220,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_PVEM,0,14547,0,413,14960,18198,12501,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_NUAL,0,14547,0,413,14960,18198,6208,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PRI_PCU,0,14547,0,413,14960,18198,6979,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PVEM_NUAL,0,14547,0,413,14960,18198,6397,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PVEM_PCU,0,14547,0,413,14960,18198,7168,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,NUAL_PCU,0,14547,0,413,14960,18198,875,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,PT_MC,0,14547,0,413,14960,18198,86,Sí
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,4,ALTAMIRANO,Candidatura Independiente,0,14547,0,413,14960,18198,0,No
2015,7,CHIAPAS,5,AMATAN,PAN,512,10203,0,281,10484,12565,512,No
2015,7,CHIAPAS,5,AMATAN,PRI,3329,10203,0,281,10484,12565,3329,No
2015,7,CHIAPAS,5,AMATAN,PRD,296,10203,0,281,10484,12565,296,No
2015,7,CHIAPAS,5,AMATAN,PT,170,10203,0,281,10484,12565,170,No
2015,7,CHIAPAS,5,AMATAN,PVEM,4290,10203,0,281,10484,12565,4290,No
2015,7,CHIAPAS,5,AMATAN,MC,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,NUAL,44,10203,0,281,10484,12565,44,No
2015,7,CHIAPAS,5,AMATAN,PCU,1323,10203,0,281,10484,12565,1323,No
2015,7,CHIAPAS,5,AMATAN,MORENA,61,10203,0,281,10484,12565,61,No
2015,7,CHIAPAS,5,AMATAN,PH,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,ES,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,MVC,178,10203,0,281,10484,12565,178,No
2015,7,CHIAPAS,5,AMATAN,PRI_PVEM_NUAL_PCU,0,10203,0,281,10484,12565,8986,Sí
2015,7,CHIAPAS,5,AMATAN,PRI_PVEM_NUAL,0,10203,0,281,10484,12565,7663,Sí
2015,7,CHIAPAS,5,AMATAN,PRI_PVEM_PCU,0,10203,0,281,10484,12565,8942,Sí
2015,7,CHIAPAS,5,AMATAN,PRI_NUAL_PCU,0,10203,0,281,10484,12565,4696,Sí
2015,7,CHIAPAS,5,AMATAN,PVEM_NUAL_PCU,0,10203,0,281,10484,12565,5657,Sí
2015,7,CHIAPAS,5,AMATAN,PRI_PVEM,0,10203,0,281,10484,12565,7619,Sí
2015,7,CHIAPAS,5,AMATAN,PRI_NUAL,0,10203,0,281,10484,12565,3373,Sí
2015,7,CHIAPAS,5,AMATAN,PRI_PCU,0,10203,0,281,10484,12565,4652,Sí
2015,7,CHIAPAS,5,AMATAN,PVEM_NUAL,0,10203,0,281,10484,12565,4334,Sí
2015,7,CHIAPAS,5,AMATAN,PVEM_PCU,0,10203,0,281,10484,12565,5613,Sí
2015,7,CHIAPAS,5,AMATAN,NUAL_PCU,0,10203,0,281,10484,12565,1367,Sí
2015,7,CHIAPAS,5,AMATAN,PT_MC,0,10203,0,281,10484,12565,170,Sí
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,5,AMATAN,Candidatura Independiente,0,10203,0,281,10484,12565,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PAN,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI,5249,13885,0,452,14337,20246,5249,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRD,860,13885,0,452,14337,20246,860,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PT,213,13885,0,452,14337,20246,213,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PVEM,4970,13885,0,452,14337,20246,4970,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,MC,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,NUAL,171,13885,0,452,14337,20246,171,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PCU,2321,13885,0,452,14337,20246,2321,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,MORENA,49,13885,0,452,14337,20246,49,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PH,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,ES,9,13885,0,452,14337,20246,9,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,MVC,33,13885,0,452,14337,20246,33,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_PVEM_NUAL_PCU,0,13885,0,452,14337,20246,12711,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_PVEM_NUAL,0,13885,0,452,14337,20246,10390,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_PVEM_PCU,0,13885,0,452,14337,20246,12540,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_NUAL_PCU,0,13885,0,452,14337,20246,7741,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PVEM_NUAL_PCU,0,13885,0,452,14337,20246,7462,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_PVEM,0,13885,0,452,14337,20246,10219,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_NUAL,0,13885,0,452,14337,20246,5420,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PRI_PCU,0,13885,0,452,14337,20246,7570,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PVEM_NUAL,10,13885,0,452,14337,20246,5151,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PVEM_PCU,0,13885,0,452,14337,20246,7291,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,NUAL_PCU,0,13885,0,452,14337,20246,2492,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,PT_MC,0,13885,0,452,14337,20246,213,Sí
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,Candidatura Independiente,0,13885,0,452,14337,20246,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PAN,5,4956,0,95,5051,5558,5,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI,1552,4956,0,95,5051,5558,1552,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRD,232,4956,0,95,5051,5558,232,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PT,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PVEM,1558,4956,0,95,5051,5558,1558,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,MC,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,NUAL,18,4956,0,95,5051,5558,18,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PCU,1582,4956,0,95,5051,5558,1582,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,MORENA,8,4956,0,95,5051,5558,8,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PH,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,ES,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,MVC,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_PVEM_NUAL_PCU,0,4956,0,95,5051,5558,4710,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_PVEM_NUAL,0,4956,0,95,5051,5558,3128,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_PVEM_PCU,0,4956,0,95,5051,5558,4692,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_NUAL_PCU,0,4956,0,95,5051,5558,3152,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PVEM_NUAL_PCU,0,4956,0,95,5051,5558,3158,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_PVEM,0,4956,0,95,5051,5558,3110,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_NUAL,0,4956,0,95,5051,5558,1570,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PRI_PCU,0,4956,0,95,5051,5558,3134,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PVEM_NUAL,1,4956,0,95,5051,5558,1577,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PVEM_PCU,0,4956,0,95,5051,5558,3140,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,NUAL_PCU,0,4956,0,95,5051,5558,1600,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,PT_MC,0,4956,0,95,5051,5558,0,Sí
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,7,AMATENANGO DEL VALLE,Candidatura Independiente,0,4956,0,95,5051,5558,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PAN,984,11929,1,444,12374,17070,984,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI,478,11929,1,444,12374,17070,478,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRD,592,11929,1,444,12374,17070,592,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PT,414,11929,1,444,12374,17070,414,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PVEM,4836,11929,1,444,12374,17070,4836,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,MC,10,11929,1,444,12374,17070,10,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,NUAL,67,11929,1,444,12374,17070,67,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PCU,1555,11929,1,444,12374,17070,1555,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,MORENA,123,11929,1,444,12374,17070,123,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PH,46,11929,1,444,12374,17070,46,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,ES,836,11929,1,444,12374,17070,836,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,MVC,1599,11929,1,444,12374,17070,1599,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_PVEM_NUAL_PCU,0,11929,1,444,12374,17070,6936,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_PVEM_NUAL,0,11929,1,444,12374,17070,5381,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_PVEM_PCU,0,11929,1,444,12374,17070,6869,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_NUAL_PCU,0,11929,1,444,12374,17070,2100,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PVEM_NUAL_PCU,0,11929,1,444,12374,17070,6458,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_PVEM,0,11929,1,444,12374,17070,5314,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_NUAL,0,11929,1,444,12374,17070,545,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PRI_PCU,0,11929,1,444,12374,17070,2033,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PVEM_NUAL,10,11929,1,444,12374,17070,4913,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PVEM_PCU,0,11929,1,444,12374,17070,6391,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,NUAL_PCU,0,11929,1,444,12374,17070,1622,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,PT_MC,0,11929,1,444,12374,17070,424,Sí
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,379,11929,1,444,12374,17070,379,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
2015,7,CHIAPAS,8,ANGEL ALBINO CORZO,Candidatura Independiente,0,11929,1,444,12374,17070,0,No
